,Date,Open,High,Low,Close
0,2021-07-23 00:00:00,140.21700281573612,445.81135265984574,75.52532460833874,271.99676422382356
1,2021-07-24 00:00:00,115.02064371642955,167.62075724603943,78.88231268432017,129.9341432065412
2,2021-07-25 00:00:00,285.05132944397195,341.4846225444597,240.79887987415586,329.358083856259
3,2021-07-26 00:00:00,225.77946727596083,230.32825406344335,223.92263428363052,226.46882950051184
4,2021-07-27 00:00:00,224.03836043362318,227.88714389841005,218.61021958796957,220.65614642678116
5,2021-07-28 00:00:00,226.41060432853453,226.92759477779262,222.68942079335508,226.413546687846
6,2021-07-29 00:00:00,232.74266190582412,239.13301668828277,226.3277548064056,234.4859402358415
7,2021-07-30 00:00:00,232.8356001750449,237.93161165211257,232.65967538703833,233.28389703610748
8,2021-07-31 00:00:00,225.72915629253473,227.7558043183145,216.2815342323355,220.55642984752015
9,2021-08-01 00:00:00,225.768156006103,234.61304139537026,222.29527024348667,228.3517454793773
10,2021-08-02 00:00:00,144.47040718321284,158.43083371703213,102.99746254066721,135.8079133242805
11,2021-08-03 00:00:00,159.9058508409344,264.12288131440874,-3.2967552348591447,139.09776151595793
12,2021-08-04 00:00:00,218.83678403147132,471.5863780337227,199.55610056233826,426.52365855813093
13,2021-08-05 00:00:00,228.09217845842863,230.6943915476498,221.81327570537874,229.76093355144172
