,Date,Open,High,Low,Close
0,2021-07-23 00:00:00,56.81995501655321,65.345249562147,54.93006523103982,63.212420668292246
1,2021-07-24 00:00:00,65.54447871165675,67.59809940589453,53.39998399468847,54.50264364997122
2,2021-07-25 00:00:00,42.00059607916863,42.326379247656135,38.46426432950898,40.596480978963285
3,2021-07-26 00:00:00,30.404884377199508,32.31912511408909,28.916979173603337,29.051251641876625
4,2021-07-27 00:00:00,29.997634442916393,31.252584815309604,27.977189243576724,29.556034432288342
5,2021-07-28 00:00:00,31.496963311963228,32.05671935666504,29.74978769375008,30.94459863722576
6,2021-07-29 00:00:00,31.24816824644076,32.006343395434186,29.833293180496813,30.82256921625097
7,2021-07-30 00:00:00,32.13855609303212,33.95405439138629,31.778479484029408,32.768704612206534
8,2021-07-31 00:00:00,30.931014721291135,32.42049233751325,29.945814337287313,30.395647829277102
9,2021-08-01 00:00:00,31.42437629262534,32.86117315496723,30.031589397099502,30.89413906038858
10,2021-08-02 00:00:00,57.97647356038072,58.61840966353416,43.350738433646214,54.36639266863619
11,2021-08-03 00:00:00,56.016038267886024,57.94292227291274,50.258969753051275,51.58788267545504
12,2021-08-04 00:00:00,38.970008506699116,40.2551744506979,33.74551096750092,39.17216109740639
13,2021-08-05 00:00:00,29.55380711964002,31.53795581580047,29.08598765892077,30.44603185057948
