,Date,Open,High,Low,Close
0,2021-07-15 00:00:00,150.80453422744895,152.75542925883548,149.18745678519025,149.2460057940883
1,2021-07-16 00:00:00,147.76936726102042,150.30837491642177,147.38051346585664,149.05133381443608
2,2021-07-17 00:00:00,150.45923208521913,151.52019410090986,147.8786549229382,150.80573783742452
3,2021-07-18 00:00:00,156.3658187700316,159.3559188597092,154.3025719941545,156.745122743564
4,2021-07-19 00:00:00,156.60958611517088,158.27449616255439,154.01366003580446,154.9613324421469
5,2021-07-20 00:00:00,153.53329882764922,155.03846230101655,152.69833908527048,153.2752944938611
6,2021-07-21 00:00:00,152.64292636257397,153.22039837368044,148.987095492727,150.1273535182521
7,2021-07-22 00:00:00,151.44573220450482,153.43159227267876,149.22236767840263,150.89511062637843
8,2021-07-23 00:00:00,149.34417943527532,149.74363333993495,144.83298717714814,147.58688915148508
9,2021-07-24 00:00:00,152.1561941245709,154.2388233303751,150.8429258888009,152.64417089846458
10,2021-07-25 00:00:00,148.10532226345882,151.50103835169043,147.32803912079004,149.38703681785546
11,2021-07-26 00:00:00,148.38558003720496,148.94845196906186,146.9725828639794,147.79218329415826
12,2021-07-27 00:00:00,149.9771385524882,152.62400794082328,147.71118971285026,149.81442423532997
13,2021-07-28 00:00:00,157.18918283237014,158.12855935818214,154.458808770905,156.75927278497744
