,Date,Open,High,Low,Close
547,2021-07-23 00:00:00,51.29999923706055,52.18000030517578,49.869998931884766,51.5
548,2021-07-24 00:00:00,51.650001525878906,52.619998931884766,50.880001068115234,52.459999084472656
549,2021-07-25 00:00:00,52.54999923706055,53.5,51.91999816894531,52.369998931884766
550,2021-07-26 00:00:00,52.150001525878906,52.16999816894531,49.77000045776367,49.81999969482422
551,2021-07-27 00:00:00,49.5,49.59000015258789,47.75,48.970001220703125
552,2021-07-28 00:00:00,48.9900016784668,49.349998474121094,46.439998626708984,48.16999816894531
553,2021-07-29 00:00:00,48.11000061035156,51.04999923706055,47.959999084472656,50.349998474121094
554,2021-07-30 00:00:00,50.380001068115234,51.09000015258789,49.040000915527344,49.11000061035156
555,2021-07-31 00:00:00,48.63999938964844,49.52000045776367,47.73500061035156,48.06999969482422
556,2021-08-01 00:00:00,48.439998626708984,48.83000183105469,46.8390007019043,47.36000061035156
557,2021-08-02 00:00:00,47.5,47.88999938964844,45.40999984741211,46.22999954223633
558,2021-08-03 00:00:00,45.939998626708984,46.25,43.939998626708984,44.540000915527344
559,2021-08-04 00:00:00,34.95000076293945,42.27000045776367,33.869998931884766,39.93000030517578
560,2021-08-05 00:00:00,39.4900016784668,41.95000076293945,38.900001525878906,41.2400016784668
