,Date,Open,High,Low,Close
0,2021-07-23 00:00:00,53.86000061035156,54.130001068115234,53.72999954223633,53.91999816894531
1,2021-07-24 00:00:00,53.86000061035156,54.130001068115234,53.72999954223633,53.91999816894531
2,2021-07-25 00:00:00,53.86000061035156,54.130001068115234,53.72999954223633,53.91999816894531
3,2021-07-26 00:00:00,53.86000061035156,54.130001068115234,53.72999954223633,53.91999816894531
4,2021-07-27 00:00:00,53.86000061035156,54.130001068115234,53.72999954223633,53.91999816894531
5,2021-07-28 00:00:00,53.86000061035156,54.130001068115234,53.72999954223633,53.91999816894531
6,2021-07-29 00:00:00,53.86000061035156,54.130001068115234,53.72999954223633,53.91999816894531
7,2021-07-30 00:00:00,53.86000061035156,54.130001068115234,53.72999954223633,53.91999816894531
8,2021-07-31 00:00:00,53.86000061035156,54.130001068115234,53.72999954223633,53.91999816894531
9,2021-08-01 00:00:00,53.86000061035156,54.130001068115234,53.72999954223633,53.91999816894531
10,2021-08-02 00:00:00,53.86000061035156,54.130001068115234,53.72999954223633,53.91999816894531
11,2021-08-03 00:00:00,53.86000061035156,54.130001068115234,53.72999954223633,53.91999816894531
12,2021-08-04 00:00:00,53.86000061035156,54.130001068115234,53.72999954223633,53.91999816894531
13,2021-08-05 00:00:00,53.86000061035156,54.130001068115234,53.72999954223633,53.91999816894531
