,Date,Open,High,Low,Close
0,2021-07-15 00:00:00,149.8524907190969,150.88782048401518,147.34649873506143,150.5553283824201
1,2021-07-16 00:00:00,148.75505323020968,150.52219926847366,145.90260719016365,149.90319019030497
2,2021-07-17 00:00:00,151.8373543195403,153.0156677170848,147.59960398634672,150.47344543551964
3,2021-07-18 00:00:00,157.15994684812756,158.5239652555271,155.7368449950376,155.99877286748378
4,2021-07-19 00:00:00,155.356105490365,157.09557254273355,152.3660396397975,155.91970968816702
5,2021-07-20 00:00:00,154.87272904726882,155.37864044630635,151.64144190040204,154.98793851114334
6,2021-07-21 00:00:00,152.73693480608299,154.36832584471514,149.53746215374062,151.65585801442552
7,2021-07-22 00:00:00,152.23046621483024,154.34506080566132,151.51347851877262,152.7330200972397
8,2021-07-23 00:00:00,147.56206769040276,154.24365307866486,147.0952913907754,148.79446865287326
9,2021-07-24 00:00:00,152.74767854170207,153.7461964192231,149.8893573114437,151.67166492676122
10,2021-07-25 00:00:00,150.6767595489682,150.85035363577714,148.67896738683172,149.14209346615516
11,2021-07-26 00:00:00,150.2896275869311,152.261592797902,148.12592790148466,148.2481700882559
12,2021-07-27 00:00:00,151.15903689912423,152.88677177267664,147.76225647352038,150.33701902588336
13,2021-07-28 00:00:00,158.36933442117663,159.04860961785866,155.56242776272484,157.06597683305222
