,Date,Open,High,Low,Close
0,2021-07-16,167.26183307069581,168.0807217701991,165.1220365228406,165.5448880123044
1,2021-07-19,165.47075532438015,167.33263062693754,164.35044655482326,165.0323946713849
2,2021-07-20,166.6372829838706,169.01559179421986,165.80040200582062,166.02874347915787
3,2021-07-21,168.39337707317304,168.47655941775082,166.4840104894032,166.84870083936764
4,2021-07-22,170.25692481347835,170.35083305309877,168.8461247746594,169.36486844170653
5,2021-07-23,171.40697666003535,172.48400193404984,169.52147992656415,170.73886144075757
6,2021-07-26,171.6399859080147,171.97631418588423,170.39701993758706,171.2379509691511
7,2021-07-27,172.6594308846791,175.05293576360236,171.06329717832824,172.4164380616246
8,2021-07-28,172.38050431221095,173.89797419865647,169.9688379080755,171.7206367417096
9,2021-07-29,171.2755449937529,172.76437315365496,170.0738278915418,170.94918659248154
