,Date,Open,High,Low,Close
834,2021-07-16,30.079999923706055,30.35700035095215,30.014999389648438,30.149999618530273
835,2021-07-19,29.459999084472656,29.940000534057617,29.40999984741211,29.809999465942383
836,2021-07-20,29.940000534057617,30.719999313354492,29.84000015258789,30.5
837,2021-07-21,30.420000076293945,30.55500030517578,30.079999923706055,30.520000457763672
838,2021-07-22,30.530000686645508,30.799999237060547,30.280000686645508,30.56999969482422
839,2021-07-23,30.739999771118164,30.969999313354492,30.469999313354492,30.90999984741211
840,2021-07-26,30.959999084472656,30.959999084472656,30.690000534057617,30.84000015258789
841,2021-07-27,31.020000457763672,31.1299991607666,30.399999618530273,30.84000015258789
842,2021-07-28,30.899999618530273,31.80500030517578,30.854999542236328,31.65999984741211
843,2021-07-29,31.770000457763672,32.17499923706055,31.639999389648438,32.09000015258789
