,Date,Open,High,Low,Close
0,2021-07-16,3.7779366048708303,3.8002062325956674,3.661715709312165,3.7859263710696993
1,2021-07-19,3.6181587649450324,3.6441703220113144,3.5473664009675003,3.576629395425451
2,2021-07-20,3.4558737609443444,3.5643041281830556,3.4119276647459094,3.429006333366424
3,2021-07-21,3.5769859279370313,3.5958355891127423,3.4399414774640125,3.5379194448178133
4,2021-07-22,3.4874061332461026,3.6993462677429294,3.4345481771790323,3.4572307213522695
5,2021-07-23,3.7070901167271333,3.8089213772195603,3.693560677302561,3.729441364732215
6,2021-07-26,3.912794615402868,4.01858141697593,3.8613672955595524,3.9797417322838764
7,2021-07-27,3.9924567708453305,4.056436229022155,3.8620277612299323,4.050275009518158
8,2021-07-28,4.1352241631981,4.219587167840809,4.084992747124146,4.124508975820711
9,2021-07-29,4.140865921894953,4.144564995014408,4.077405620127731,4.112504005005037
