,Date,Open,High,Low,Close
1651,2021-07-26,369.5799865722656,374.44000244140625,368.2200012207031,372.4599914550781
1652,2021-07-27,371.9100036621094,373.1499938964844,364.54998779296875,367.80999755859375
1653,2021-07-28,374.55999755859375,377.54998779296875,366.92999267578125,373.2799987792969
1654,2021-07-29,361.0,365.5199890136719,356.739990234375,358.32000732421875
1655,2021-07-30,354.0,360.7300109863281,352.94000244140625,356.29998779296875
1656,2021-08-02,358.1000061035156,359.3999938964844,350.739990234375,351.95001220703125
1657,2021-08-03,352.7300109863281,353.7699890136719,347.70001220703125,351.239990234375
1658,2021-08-04,352.4200134277344,360.4800109863281,351.510009765625,358.9200134277344
1659,2021-08-05,359.6400146484375,363.8999938964844,356.8999938964844,362.9700012207031
1660,2021-08-06,361.3999938964844,365.1499938964844,361.3999938964844,363.510009765625
