,Date,Open,High,Low,Close
0,2021-07-16,42.05940545372018,43.33910904334636,41.38719528844624,42.61887480289343
1,2021-07-19,43.50235930985157,43.83715171311719,42.773139423765315,43.42685412094786
2,2021-07-20,44.84343630969927,45.61883191264263,43.527633475169765,44.50751504256929
3,2021-07-21,45.84063767943728,46.06821269440879,44.15130222972982,44.62522057091633
4,2021-07-22,46.328711267089034,47.71252780120887,45.38608436430564,45.65994605608734
5,2021-07-23,46.4686434502434,46.89604529030393,45.27394832291864,45.57459454011308
6,2021-07-26,45.84695580195659,46.89133737178138,44.78099211931469,45.48856851597835
7,2021-07-27,45.45658691469785,46.248211030591364,44.75527154128075,45.70872347979978
8,2021-07-28,45.855259952173355,47.067795431646886,45.3378540378771,46.06799054354995
9,2021-07-29,45.87466628509208,46.42061065563497,44.93680834468599,45.56144423444363
