,Date,Open,High,Low,Close
1645,2021-07-16,282.07000732421875,284.1000061035156,279.4599914550781,280.75
1646,2021-07-19,278.92999267578125,280.3699951171875,274.45001220703125,277.010009765625
1647,2021-07-20,278.0299987792969,280.9700012207031,276.260009765625,279.32000732421875
1648,2021-07-21,278.8999938964844,281.5199890136719,277.2900085449219,281.3999938964844
1649,2021-07-22,283.8399963378906,286.4200134277344,283.4200134277344,286.1400146484375
1650,2021-07-23,287.3699951171875,289.989990234375,286.5,289.6700134277344
1651,2021-07-26,289.0,289.69000244140625,286.6400146484375,289.04998779296875
1652,2021-07-27,289.42999267578125,289.5799865722656,282.95001220703125,286.5400085449219
1653,2021-07-28,288.989990234375,290.1499938964844,283.8299865722656,286.2200012207031
1654,2021-07-29,286.2349853515625,288.6180114746094,286.0799865722656,286.3399963378906
