,Date,Open,High,Low,Close
0,2021-07-16,9.118237550534264,9.29961945869767,8.143341283679934,8.89692260005385
1,2021-07-19,8.582412263880563,8.71977609991595,7.791191202211936,8.395794306502308
2,2021-07-20,8.952064530908908,8.972891190057222,8.0233868776898,8.766443887853296
3,2021-07-21,9.257669708229837,9.772513961217616,9.063770591414446,9.712459819488505
4,2021-07-22,9.177049770244984,9.50040134018367,8.57201322656094,9.049373646533486
5,2021-07-23,9.658510469492251,9.773816755603232,8.771013390394334,9.561716343900763
6,2021-07-26,8.793664620862284,9.499500084194544,8.60279689736499,9.103701689433716
7,2021-07-27,9.18682389624004,9.505099453633463,8.390595789365916,8.926115804490184
8,2021-07-28,9.28114920451965,9.447305565018818,8.446350525623583,9.09629414390701
9,2021-07-29,8.43384189353288,8.477900628988008,7.962428005800214,8.320529170861262
