,Date,Open,High,Low,Close
744,2021-07-26,3.4800000190734863,3.630000114440918,3.440000057220459,3.5
745,2021-07-27,3.4700000286102295,3.4800000190734863,3.2899999618530273,3.3399999141693115
746,2021-07-28,3.359999895095825,3.509999990463257,3.3499999046325684,3.5
747,2021-07-29,3.619999885559082,3.6500000953674316,3.509999990463257,3.5799999237060547
748,2021-07-30,3.569999933242798,3.690000057220459,3.5399999618530273,3.5899999141693115
749,2021-08-02,3.640000104904175,3.6700000762939453,3.549999952316284,3.569999933242798
750,2021-08-03,3.569999933242798,3.5899999141693115,3.4100000858306885,3.4600000381469727
751,2021-08-04,3.440000057220459,3.5,3.3299999237060547,3.380000114440918
752,2021-08-05,3.4000000953674316,3.490000009536743,3.2699999809265137,3.440000057220459
753,2021-08-06,3.4600000381469727,3.490000009536743,3.319999933242798,3.369999885559082
