,Date,Open,High,Low,Close
0,2021-07-26,21.08335356301307,22.93760357834278,20.645212633977746,21.452451974988477
1,2021-07-27,20.07616388893672,20.318500231547382,19.029684318597056,19.922928484237637
2,2021-07-28,21.908329597310363,21.93573691318923,20.092283454048992,20.862082762100933
3,2021-07-29,19.70344513529587,20.43446458121312,18.81601782548625,20.18220175571292
4,2021-07-30,20.426150416435895,20.846026506881323,19.589561459737766,20.036260971989588
5,2021-08-02,20.751259228698487,21.84244989226385,20.041445353922793,20.651521712151236
6,2021-08-03,20.13843072558034,20.208438989021143,19.04066720069411,19.958062026134556
7,2021-08-04,21.277520561749725,21.33553343173635,20.17803582814758,21.162669954868218
8,2021-08-05,21.503140455325237,22.29518729517377,21.24896714963048,22.26769121182032
9,2021-08-06,19.783304966776427,20.197962703031525,18.8945079683824,19.847533435125634
