,Date,Open,High,Low,Close
1651,2021-07-26,21.75,23.200000762939453,21.709999084472656,23.15999984741211
1652,2021-07-27,22.950000762939453,23.329999923706055,22.489999771118164,22.799999237060547
1653,2021-07-28,23.190000534057617,23.389999389648438,22.200000762939453,22.81999969482422
1654,2021-07-29,23.079999923706055,23.34000015258789,22.700000762939453,22.709999084472656
1655,2021-07-30,22.219999313354492,22.68000030517578,21.489999771118164,21.649999618530273
1656,2021-08-02,21.829999923706055,22.559999465942383,21.360000610351562,21.459999084472656
1657,2021-08-03,21.56999969482422,21.600000381469727,20.520000457763672,21.43000030517578
1658,2021-08-04,21.06999969482422,21.690000534057617,20.81999969482422,21.040000915527344
1659,2021-08-05,21.15999984741211,22.649999618530273,21.139999389648438,22.549999237060547
1660,2021-08-06,22.850000381469727,23.100000381469727,22.40999984741211,23.079999923706055
