,Date,Open,High,Low,Close
199,2021-07-16,21.600000381469727,21.709999084472656,21.239999771118164,21.3700008392334
200,2021-07-19,20.969999313354492,21.690000534057617,20.549999237060547,21.540000915527344
201,2021-07-20,21.6299991607666,22.350000381469727,21.219999313354492,22.18000030517578
202,2021-07-21,22.270000457763672,22.68000030517578,22.1200008392334,22.520000457763672
203,2021-07-22,22.549999237060547,22.670000076293945,21.8799991607666,22.06999969482422
204,2021-07-23,22.010000228881836,22.079999923706055,21.510000228881836,21.809999465942383
205,2021-07-26,21.799999237060547,22.299999237060547,21.479999542236328,22.1299991607666
206,2021-07-27,21.959999084472656,22.110000610351562,21.09000015258789,21.68000030517578
207,2021-07-28,21.75,22.614999771118164,21.690000534057617,22.559999465942383
208,2021-07-29,22.780000686645508,22.829999923706055,22.2450008392334,22.591999053955078
