,Days,Open,High,Low,Close
0,1,0.9695366886514758,1.117294128007244,1.0917478118499486,1.3821590853452395
1,2,1.832787411686505,1.773309093653042,1.7711910683497791,1.9297038254980527
2,3,2.2805198221629768,2.099320377580607,2.369426171982478,2.5509878901598553
3,4,2.7537189360774015,2.7402733304355653,2.9419177144626425,3.064242139884101
4,5,3.0908082463377653,3.3702238688981816,3.116397457629071,3.3844118738959463
5,6,3.4100397512793394,3.6111904738387386,3.54470088095056,3.493181046036
6,7,3.8358814375055594,3.901206175041957,4.187883299291008,3.7590920745359946
7,8,4.110399903829941,4.16256315086499,4.366813282569926,4.372088140575095
8,9,4.153421705132967,4.200368970284598,4.5331198517116915,4.246481875016195
9,10,4.3313227000927625,4.823197818292763,5.218314878258852,4.9660112431078245
10,11,4.903329613809819,4.392952361500264,5.30224385951649,4.545679675166717
11,12,5.038504852701822,4.851658812845999,5.102803242553278,4.968436237441579
12,13,4.96880138101253,5.206564256979308,5.461766632408463,5.534853253218179
13,14,5.630710271007171,5.274768442728647,5.689978495005538,5.836271231553388
14,15,5.584818755740284,6.008193008779374,6.153979650537165,6.053504068067268
15,16,5.66593340970226,5.977353706789861,5.4257130697435185,6.131552916850157
16,17,6.471545587159889,6.163358035799786,6.158705805286958,6.0197293782124275
17,18,6.290908879011598,5.83798191238622,6.797954118792418,6.521780259216786
18,19,6.646309022196654,6.156140977506434,7.677803418301066,6.236993149459234
19,20,7.4570065934424505,6.297589723689256,6.598197998722452,6.658009359267382
