,Date,Open,High,Low,Close
0,2021-07-30,172.20438090205374,172.9995131598996,171.10549821185742,171.96534331776837
1,2021-08-02,171.8822454461956,172.92239615008305,170.73682027599443,171.62927656632388
2,2021-08-03,172.0282489382592,173.37233374842782,171.2684096167517,172.5258516276216
3,2021-08-04,172.37566601780276,173.53853584821303,171.39243601512317,172.2741068888192
4,2021-08-05,172.32707000526773,173.64724382314637,171.38625846657447,172.78430361161702
5,2021-08-06,172.86307165546697,173.73277584940496,171.45772097310243,172.36656938504257
6,2021-08-09,172.23710807927958,172.99680967548633,170.85099062822167,171.7637389544635
7,2021-08-10,172.01589470119364,172.91568703258224,170.72619514386358,171.64152150577667
8,2021-08-11,171.65492302023108,172.73904130683343,170.50946564876662,171.67354504073847
9,2021-08-12,171.85506547153182,172.96571291730507,170.68704979417916,171.82930692390659
10,2021-08-13,172.03472410526214,173.12138752529688,170.88016466090897,171.8557976796816
11,2021-08-16,172.0577149079461,173.34098268403008,170.9554303512605,172.068117094485
12,2021-08-17,171.9371791404296,173.10520149843262,170.38137029562176,171.66471238719743
13,2021-08-18,171.5144593359389,172.92754433139356,170.28842977225344,171.6863500380985
14,2021-08-19,171.88258987145838,173.03706295018895,170.5790558705546,171.75351540798903
15,2021-08-20,171.56208164972114,172.66173685646808,170.06827184700344,171.44698672292083
16,2021-08-23,171.42167768364135,172.649084973802,169.92974676413786,171.23310216356083
17,2021-08-24,171.23209025399547,172.6087730816335,169.925433733336,171.26820337097502
18,2021-08-25,171.37610944792146,172.81398222713548,170.15550692674213,171.4200808806964
19,2021-08-26,171.3496475749377,172.68851920995837,169.97713352608676,171.22921825565754
