,Days,Open,High,Low,Close
0,1,4.442302615177621,7.1892675021155155,6.550684602907275,8.34892552207817
1,2,9.83574990340396,15.113307489609966,13.347650993835503,14.863657936523401
2,3,13.772379531745164,16.55381482778537,13.220595289323976,19.030338916438136
3,4,16.31580950420179,27.70924190164117,21.919222613297702,28.039566587332267
4,5,21.450188958344878,26.734360679187635,33.1370824285665,29.974427392359964
5,6,30.42838309299958,39.979269570607016,30.500712679885787,34.36937727213222
6,7,28.74447911899125,42.710433679970265,37.32250379317884,47.2612632382011
7,8,30.67726729265786,42.69545223849343,30.675294299710526,48.29928825534101
8,9,39.56833247634149,51.49328105615301,43.17479328493576,47.91320568973988
9,10,58.30292316092959,62.982528156445525,41.29727564805575,56.174708825597286
10,11,44.49788565315426,36.631579842469804,59.55848559939451,51.645159705868096
11,12,62.141848481618716,64.81503206008291,52.60338465205556,64.7557421937759
12,13,54.2843761727626,56.11874007320607,56.52412687536887,62.93968063916386
13,14,51.96360544249737,62.4952502274582,53.06876402136325,57.51452931484852
14,15,61.841141684580606,62.3826556857472,62.26592028871701,62.916554894282086
15,16,64.02332417474004,61.92612229355464,45.47875115259741,63.7559066486801
16,17,64.34628964979024,78.30991083643951,55.07510437285184,63.799125521844566
17,18,70.13882909732187,87.67212277111224,79.60583654382104,79.80788003615545
18,19,61.227884201358194,66.26233274385858,70.5408602116649,57.311333096733044
19,20,63.864633655925566,80.01641946651169,61.39676032789,84.56790996619583
