,Days,Open,High,Low,Close
0,1,1.5664067035269744,1.6758577419023915,1.9639376391413452,1.8154210184570454
1,2,2.579171102423342,2.54609062375818,3.140902212272441,2.931888279279179
2,3,3.4398547051159407,3.2491532688123774,3.810710993173667,3.5006177858199194
3,4,3.693074519702412,3.6601939747707752,4.338137067997473,4.355842494929494
4,5,4.701207799364122,4.14121127006569,5.28783986419441,5.402120385844131
5,6,4.7700418542884195,5.1068109203042615,5.915668987629093,5.20227320196702
6,7,5.110985468862527,4.8478555051329515,6.671650491398314,5.946991588915797
7,8,6.6750691475588075,5.650278094393545,6.679520602958554,6.888046864360963
8,9,5.451913986743758,5.8953271822200355,7.633649144645821,6.785447543012246
9,10,6.94854800498908,6.572543572807493,6.626766578560906,6.918048189030846
10,11,7.8226872521304385,6.814279423237886,7.62531255226633,7.710248836413939
11,12,6.383294617388092,7.6714468905098485,8.903711000517644,6.751979901969171
12,13,8.281588282133526,8.814981452126824,9.002905161805048,8.592655511592035
13,14,8.556039731312454,8.601355716707687,9.267244023105,9.974341975415616
14,15,8.099165940079578,7.669551565017554,9.288284721071166,7.661334839749587
15,16,9.24659912597019,8.692091359668211,8.900128338458963,10.279141040696766
16,17,10.428033640601475,7.756950985269014,11.042269737910262,8.905306989612
17,18,9.328208153157112,9.05943417723738,8.622709503991599,10.455208245572212
18,19,11.429365177198195,9.420030725937428,10.99227697652028,11.005218593977553
19,20,10.430219671285169,10.190937558891232,10.6514205063114,10.104482490928024
