,Days,Open,High,Low,Close
0,1,0.967283096604077,1.200878316580791,1.169850284499398,1.7435242093822985
1,2,1.7321552888425549,1.8773324289588793,2.257686933401319,2.053066589455309
2,3,2.801051739753465,2.5220951779233514,2.8173122115820397,2.5787715709420906
3,4,2.7803995251789257,2.784915218767443,3.46892421437565,2.949582579730236
4,5,3.2663000478317263,3.1473908208680172,3.440986443282564,4.008508932353756
5,6,3.3177813886839025,3.7941428158554946,3.9619210097814617,3.901462162901219
6,7,4.366229304261615,4.146688895890877,4.169395593871308,4.422378678390444
7,8,4.084527062987581,4.571468924833221,4.339734821887104,4.688688946124425
8,9,4.677083920535873,4.615159694301791,4.930324804856261,5.224001307048181
9,10,4.633260236782018,4.71952342261754,4.827293076806659,5.207084539808545
10,11,5.819840087565723,5.166143406764284,5.426214720845242,4.992505194823539
11,12,5.357740964659463,5.326366546019807,5.524536881190593,5.80522276915575
12,13,5.827786398208274,5.246067960647536,5.5225050874531485,5.688206549600305
13,14,5.672275029246874,6.107493044823814,6.096163857933849,6.21133474191289
14,15,6.003285054371128,6.223391586434296,5.820015762286745,5.764017341765061
15,16,6.465618046644234,6.036240564381675,6.353735268296185,5.843772465100399
16,17,6.187362089714567,6.348336710603684,7.2319600678994345,6.722813431999996
17,18,7.094170351958125,5.777279909460667,6.286910303602949,7.168687702031749
18,19,7.005076982160038,6.38325349869845,7.36143662001563,6.926752387415657
19,20,6.652442477586331,6.5845799269333565,6.761480880722159,5.864646367954884
