,Days,Open,High,Low,Close
0,1,2.873287791818081,3.3616185503229956,3.0789393147118176,4.456017533693046
1,2,5.939769686202077,6.456865732246316,6.974260520431005,6.857359940907964
2,3,7.124689702583139,9.601926546550697,7.013426953118537,9.662811398496112
3,4,7.820759444713635,10.544586734057333,10.492499877318375,11.236675067786264
4,5,11.488515586215874,11.53816851793474,11.634252395301427,11.399617943709567
5,6,14.201841698280042,13.354462117067994,13.135904935335658,15.343197806330684
6,7,14.44100670812561,13.60188417758555,13.834389852800477,17.03466052059947
7,8,14.225478195000914,15.07931283384351,16.49853661125708,16.148707409690374
8,9,16.629812309496298,16.071045536745757,16.602399990551397,15.241551188750414
9,10,15.719125709590317,16.813302767856488,16.609629941083224,18.294617669599607
10,11,17.00083785017978,18.478819211883643,20.026495833579563,20.11091559355504
11,12,19.170876989984034,19.24413141544348,17.1791607924431,19.521100733470103
12,13,20.862110676380254,23.49338738249185,17.545825719251315,20.4880180217489
13,14,19.804213494414633,19.62614253801483,19.777892754511573,22.05245912355479
14,15,24.32993150379891,22.46334281426181,25.513002421936353,20.188743186792475
15,16,19.182590758478316,18.563458093040442,24.040926318620283,24.803247866235246
16,17,22.149761785504506,22.571997867680846,21.4657469541822,25.199196189655783
17,18,21.964676068074475,24.18064222237549,25.790981226329812,22.73739945096423
18,19,21.734485875299374,24.78154025162243,24.6758358436828,22.192311867399024
19,20,27.2073738425901,25.957375751027367,29.039564641295456,22.963985846951815
