,Days,Open,High,Low,Close
0,1,0.19838344250361725,0.25263982636115345,0.29468530423490175,0.3408103606018526
1,2,0.4510488574908488,0.41905410524216774,0.49599303046932086,0.45549863561490345
2,3,0.48009315281563675,0.5310928613851439,0.5961367005898014,0.6061271119552463
3,4,0.7166471150932799,0.632660991768074,0.7006620939154645,0.720769265272522
4,5,0.8245787225880608,0.738780126122678,0.7757701744683592,0.700211583350679
5,6,0.8139685947809321,0.8019711028032928,0.881778859663343,0.9832876109400418
6,7,0.9514643804958478,0.9453398335501465,0.9154562168645841,0.9771054814722462
7,8,0.934094127769286,0.8703115475712936,0.9627772871119005,0.9746553816636505
8,9,0.98400160846448,0.9616265720738165,0.9837971505682841,1.0798785833784517
9,10,1.1947003489694417,0.9587695213223838,1.1114934233061067,1.0944997785035693
10,11,1.2531904428492315,1.0779566407624537,1.3216581935863343,1.2108105111295382
11,12,1.1329682806445642,1.144661291314531,1.1827175302095299,1.2414637844901508
12,13,1.3398345584820812,1.1566988342325355,1.279514773441686,1.1928900106977818
13,14,1.2424959458376863,1.3088524020912544,1.4074443568118638,1.2577509060476113
14,15,1.3865819336669674,1.2233143046966355,1.4199906552380088,1.3282340816160807
15,16,1.3844562704839698,1.1915666882172253,1.5233013838333371,1.2454634676799374
16,17,1.3355652173974955,1.2054013644961608,1.5137958533530937,1.4407337866467231
17,18,1.4878924849509219,1.4227733511747245,1.59742500538495,1.4576327190684295
18,19,1.4469031944252315,1.3926779577525998,1.4784054267124556,1.4370125582138125
19,20,1.632341584814309,1.295973202441377,1.529385312002857,1.501848519164337
