,Days,Open,High,Low,Close
0,1,1.494301854476084,2.505879768890279,2.6489994696861343,2.895381998929656
1,2,3.798243593491324,3.6413877874711083,4.575517674785911,4.258128145458133
2,3,5.183602051985947,5.539375743872286,5.198502069112078,5.403908488507675
3,4,5.609980736296802,6.123996532587071,6.261689216469086,6.101406051136195
4,5,6.862672593230165,6.695198133328394,7.020080828549578,7.198509078880947
5,6,7.5932048114228525,7.398856684046537,7.805689432583842,8.068904985102394
6,7,9.113282798922357,8.01045819980369,8.7692262205358,8.879795443172375
7,8,9.070868816170789,9.619942447565824,10.606553725666778,9.77248874228449
8,9,9.007847205432395,9.046680003762695,10.184515484036996,10.027717306068212
9,10,9.896171730420958,10.958052039450122,9.773109701650268,10.599622852711652
10,11,10.897524182141245,11.928612924518944,11.405968348839334,10.9621243806518
11,12,11.289427699902724,12.15604041648923,11.81913458414915,11.559869673427581
12,13,12.16276775227252,12.408167981113515,12.297191986206757,11.641469210297446
13,14,12.19411963398333,12.998836781592198,13.185459056448321,12.210174808809453
14,15,13.239537022238215,14.070407225265122,13.56101624134901,13.341916074965333
15,16,14.42202288202268,14.203110677968574,14.029498288827947,15.340296657941696
16,17,14.635039828063357,15.10442330288277,15.059698954454387,15.140104634650731
17,18,14.882798181261519,16.55737607410707,14.706143802784684,15.16633522744941
18,19,15.855553880754526,16.285007612255015,16.537179623121173,16.743767245475546
19,20,17.18939997242466,16.300447269802905,15.437501687753262,16.141603575744465
