,Days,Open,High,Low,Close
0,1,5.645236992620168,8.23453673968177,7.506929768331631,8.96515322329571
1,2,15.946037993917527,14.767237506809144,11.536480031244816,15.976209942643818
2,3,17.10395603202233,20.285453894492317,13.20874060354783,22.136483199373874
3,4,24.50182298196852,28.55342361487842,25.51291104230122,21.05878256650995
4,5,25.465833110691907,31.364097912483484,22.854412525525994,22.400925767924967
5,6,32.04227028036723,42.36681237891462,28.529666322475656,33.2180381977711
6,7,35.058065015725255,49.570942105653124,33.573029364939536,32.786157604619326
7,8,43.60339279367735,29.11495361408665,39.16423333165007,41.508364514964306
8,9,40.62844364306613,41.88707153194724,34.024455511147586,39.20927747567919
9,10,33.64911349089521,29.696464469903418,37.425676991191295,45.584520661164184
10,11,39.40098325244743,43.22843069579591,45.868149785672244,42.01947230699412
11,12,51.7851124932527,39.71658606470328,35.05959082918974,52.94103520394136
12,13,46.74733223033369,34.148283469606525,46.79694348471833,50.6742015859389
13,14,63.673423081822946,45.11526622438914,43.910204680351775,35.10140241812672
14,15,39.376288554378725,46.44206730783387,37.65212579033555,51.59248820644723
15,16,46.93824276322496,46.33599829478393,49.725500157478315,59.79284425548723
16,17,42.929254789770674,48.75681500706182,42.59043111066132,51.743686461769585
17,18,59.18346051626525,50.20540657476288,60.29364871465692,55.762826484836204
18,19,50.15181927999897,53.85652399166661,60.82301765013127,46.450811971563716
19,20,55.69080170811811,54.28245693440511,52.64884597288674,58.35106030867294
