,Days,Open,High,Low,Close
0,1,2.2073886125871782,3.1340216801784826,2.8115316322012665,3.241157480787367
1,2,4.170945676786693,5.228878937375535,4.213892338382085,4.79885701844596
2,3,5.946030300093301,6.156938590609904,5.872717116266305,5.825952219630768
3,4,7.028598991332843,7.4429206716076095,7.6711121830943805,7.287661910851039
4,5,8.111166527470397,8.9648796689761,8.885181092132724,8.423596144103378
5,6,8.565280154909129,10.308788524220333,8.792981882931429,9.723189419624122
6,7,11.079216432217303,9.996993689414886,9.337312769518228,10.334178493917483
7,8,9.308645157719726,10.777352665244324,11.029965486148203,10.292797885499574
8,9,10.1375278934177,10.861296060958496,11.824739845663768,12.190830206359685
9,10,11.151431973164899,11.580899161962275,10.220180198326563,11.035088716225367
10,11,12.515483484847374,11.511732400247167,12.724278775614103,13.20132167215298
11,12,10.726326198178906,12.770704817857311,12.78520634331727,13.525081376892732
12,13,13.412950976626314,14.94625734930283,14.364917841334652,12.554436887064623
13,14,14.13193813476466,14.357451745920407,13.121359546741068,14.44947506266099
14,15,14.735945203773351,16.938186022866045,14.997521807422292,15.61896682209061
15,16,15.61343923750958,15.126761985609363,18.264157163043873,17.271844929395034
16,17,17.79205321386425,16.38544071189034,16.866775246706467,17.433381613374653
17,18,18.242125975620155,17.856944926586607,17.70423476747347,18.38905024858836
18,19,18.655187345697115,17.230217520075584,16.955882349165847,17.98018769722135
19,20,19.220739250110977,17.617711051144543,19.649708670526792,17.16493158227952
