,Date,Open,High,Low,Close
0,2021-08-09,24.076192348041946,24.707159716672873,23.597988754204174,24.22075530743821
1,2021-08-10,24.257082034281897,24.736134875410393,23.69252891876802,24.247502151897443
2,2021-08-11,24.377034136658057,24.913278178374867,23.80561879002836,24.298862508846298
3,2021-08-12,24.294029828222207,24.847731713787276,23.716178258479218,24.321748368444982
4,2021-08-13,24.414022978053396,24.977869584791502,23.804723975062906,24.301984774666128
5,2021-08-16,24.346362415172216,25.04874188913533,23.84689072441716,24.565918295586666
6,2021-08-17,24.704615844943564,25.148750117754563,24.091254831987296,24.607981702875062
7,2021-08-18,24.590042191404454,25.134851895344152,24.020349415421297,24.730592820735207
8,2021-08-19,24.582285640646255,25.078100121501194,23.96885016761326,24.54972921193076
9,2021-08-20,24.68127361060007,25.215097820142148,24.031568930776263,24.597012764337443
10,2021-08-23,24.640565549579676,25.130985312228134,23.991417360650207,24.581584503406653
11,2021-08-24,24.524501357810642,25.093828751611994,23.848100468171822,24.404014647730918
12,2021-08-25,24.44830440836512,25.33035554138275,24.00330240214986,24.85726405541218
13,2021-08-26,24.765707646822303,25.604034769206127,24.15807721004458,25.014586076056673
14,2021-08-27,25.02659563792054,25.826282026525824,24.423585096954938,25.270377711706946
15,2021-08-30,25.376524304947516,25.93325956471325,24.63510956074232,25.216208726743247
16,2021-08-31,25.190578863508875,25.875930690927774,24.543300872804213,25.277264732203605
17,2021-09-01,25.21157221710738,25.639872108863166,24.454185141301426,25.07656004545024
18,2021-09-02,25.218125811456016,25.78302513078141,24.46126118522681,25.13514852221995
19,2021-09-03,25.15242359461341,25.672333392979876,24.330459666492704,24.933924418397197
