,Days,Open,High,Low,Close
0,1,2.0919046420139567,2.3217741280288307,2.7936632402963975,2.5769826783915386
1,2,3.6421914613311475,3.7048996482231122,3.0744907900673204,3.2402207943711203
2,3,4.091025130180207,4.475460767075403,3.5740278359340683,3.874237324032739
3,4,5.125796015633585,4.885928597524092,5.014398589092357,4.4322894380950935
4,5,4.366626558783783,5.768192334665018,4.738705627154463,6.444635022897579
5,6,5.093396392092228,6.654006390428846,5.010981626086377,6.59325940680577
6,7,5.906368846995637,6.467189070233219,5.547828074400395,5.831119612937366
7,8,6.143769071744933,6.140024709445069,6.303340141687803,8.595984433941991
8,9,6.096371133328198,6.997527470106291,6.090162530660215,6.926133410693415
9,10,7.447711220851389,7.573537226894159,6.013268740169412,7.1878315751029005
10,11,6.78202380636331,6.807287240514333,6.190306941205922,6.787828327895958
11,12,6.580108809005487,8.312710700519286,7.128962082916438,8.037004786159219
12,13,7.33238547120424,8.273901595203155,6.823274391014532,7.637441854871742
13,14,7.758671723956624,8.985419832713227,7.738693693967732,7.773733328858543
14,15,8.081239038856044,9.05962817185686,8.44437751245287,8.83635756670905
15,16,8.502063089021219,9.91976953029758,7.78371235439959,8.54973438950021
16,17,9.122565923579334,8.30890231217225,8.607700013446577,9.050383129076728
17,18,8.318237634787167,9.739295445907208,8.848904856752434,8.533808476505396
18,19,10.305540479486439,9.101824591021817,8.911728663257442,9.657121316722924
19,20,9.124173384674817,9.891764953423205,8.695592583364487,8.705215294448479
