,Days,Open,High,Low,Close
0,1,2.179789132328138,3.7085467358353608,3.1115114822807146,4.303638368401096
1,2,4.827205526106333,6.05755231572318,4.7720970235931075,5.836317638943643
2,3,5.552699715032787,7.355934642642317,5.851743975278121,6.805658529723791
3,4,8.574879792534345,8.616945993552278,7.569269911974224,7.9817223476718935
4,5,8.374075343155617,9.530659518388754,8.152265753079043,8.166794425213075
5,6,9.888256036538841,10.415021500993516,9.270785502984975,9.23542419059376
6,7,10.291064416785874,10.513679300445352,9.613557436642873,10.717897920418956
7,8,10.633799777919782,11.315973796001447,11.211380504520402,12.001198427498625
8,9,12.765983283917842,13.115469201205686,10.816994975678702,11.804064537721347
9,10,11.545412840581696,12.419246132846112,11.758522481238554,13.476784423031201
10,11,12.85583828162003,14.01474418521279,13.581330811204937,11.422916248210647
11,12,13.621975578613856,15.446443721973127,13.00151833500859,14.161040284555868
12,13,14.060511542306779,13.896067331610855,15.702891154096555,14.084465168344472
13,14,14.930132562395517,15.545554441748111,13.731864799166024,15.040786409990938
14,15,14.545186939397343,15.475738942460035,14.67057652978587,14.31730418171869
15,16,15.492725630945518,15.155488509313212,15.310282980251543,15.457446615255066
16,17,15.372532398572956,15.107503522271001,15.199611777377484,16.267682357828363
17,18,15.782491751617247,15.92493916525522,16.48557811299888,15.842614365232455
18,19,16.26713983535721,18.328748330135408,16.551890032896434,15.579639235484084
19,20,14.961232091594352,19.318361679653542,17.371841952915307,19.033408455411642
