,Days,Open,High,Low,Close
0,1,1.0977682583740769,1.3529981933906063,1.6201758903367427,2.1580239243773187
1,2,2.736539722855649,2.4306068181484366,2.615773245820495,3.2047727735790095
2,3,3.0871298995791467,3.308110491765122,4.08202835587022,3.68464899048728
3,4,3.9531076266001017,3.477910859742025,4.470908973888285,4.523815548567845
4,5,4.341649196282672,5.064340185033057,4.8552523079243555,4.944969132456472
5,6,5.04361796888643,5.640060973813482,5.614975277569681,5.767146951566028
6,7,5.802437286095339,5.243629835243963,6.823833383078736,6.3785859789408015
7,8,6.448050319577165,6.727831076406289,6.245328369143344,6.594391575810098
8,9,6.8081362258067015,6.739167925666071,7.055391684851039,7.099596062884133
9,10,7.100425960283628,7.539271209649598,7.966623009433113,7.285966276886463
10,11,8.096062488947144,7.871011877484709,8.017978664307925,7.72898108797901
11,12,8.379335003636253,8.369427090983688,8.616728339895907,8.419969623636833
12,13,8.504261801719245,8.39580882750558,9.860986677190446,9.611784681599001
13,14,9.198320851914875,10.260940444942557,9.241144181378166,9.048301168500034
14,15,8.89167950846726,10.031373044203347,9.95992264023114,9.589529920555695
15,16,10.072829446294236,11.556228287116786,11.433621006061008,10.11419673982553
16,17,10.128182651920852,10.381530665787974,10.646181428604736,11.077989582817015
17,18,9.97697976006216,9.530554583780514,10.329785197531953,10.958635372626404
18,19,10.924895761087337,10.288084280855438,11.534412877664431,10.465198148593988
19,20,12.058165615086194,10.924294375528483,10.516988885705704,9.350845974917705
