,Days,Open,High,Low,Close
0,1,1.1950432265725552,1.629922366925435,1.7097404732816919,2.0967724676709527
1,2,2.2889888042657884,2.617253755816008,2.7133868697134886,2.9768813505969485
2,3,3.1243907722425077,3.237385456140872,3.52536897392811,3.36889072177344
3,4,3.818240899393833,3.9301046699578652,4.129464982244957,3.6879360363398885
4,5,4.174894793790872,4.147230891607267,4.266392035813532,4.345959855549262
5,6,4.612802952127604,4.306218595455425,4.915507670432809,4.455158636264198
6,7,4.658607904406266,4.79349140174865,4.772601023843869,4.948433414208801
7,8,5.165231877969726,5.170029735355882,5.624902125238961,5.457721766381621
8,9,5.9688372028781576,5.1572806500640525,5.773371639088159,5.554447740171152
9,10,5.309526878535327,5.689729915115901,5.979382136134946,5.528580433750589
10,11,5.5940227853576445,5.927376893907531,6.412046232300327,6.428656698625466
11,12,5.84606704630341,6.322544467829563,6.644015213419422,6.2225334430589605
12,13,6.267249563782281,6.114381443409572,6.192716804903797,6.332319932004084
13,14,6.624205051057536,6.548785985272207,6.654877321729365,6.554200161036243
14,15,6.086692570722367,6.568582430680339,7.095986170100204,7.367625439857598
15,16,7.949448750413523,7.020305935769065,7.1801658817251095,7.75645154368973
16,17,7.34765862070781,7.415620885869949,7.788095386151258,7.065802831933106
17,18,7.499628150734979,7.797646817576938,7.5197880832418,7.704576037940586
18,19,7.80146896691152,8.333596497925388,7.822365358117668,8.402438496610086
19,20,8.051017348561837,7.560107252069292,7.88472895894897,7.891498999372972
