,Days,Open,High,Low,Close
0,1,2.9478888276402664,4.339943586936591,3.9678166222673337,5.274590383651678
1,2,6.004242582752462,6.811453899877044,6.739264192778957,8.111855867160495
2,3,7.5954962499091625,9.51218032402314,7.891802779289165,10.24253462342118
3,4,11.656356560683907,11.935539295855872,11.446844354831853,11.388474022694544
4,5,14.322982565151044,12.859523455393653,13.924534228200988,16.40381280391284
5,6,15.707106731653425,16.152052809677986,14.893423447035994,17.0646593428836
6,7,15.200582207226498,17.418858604686484,18.51734073554289,17.73121060486397
7,8,18.618460590338827,17.989798294245496,18.64544568673808,17.736280262263612
8,9,19.675398510404474,20.18893100020522,18.20431721357182,17.314951598651913
9,10,21.47866962605868,23.498492767556655,22.2215442367891,23.477892748724283
10,11,23.534310238278106,23.23532049783491,22.852050524191117,27.19206332363601
11,12,21.444470289995568,28.55002549479489,18.972522975947538,25.57383200192244
12,13,23.361532849426187,25.163659399904905,21.762781897957115,29.788970016016865
13,14,26.268831135936654,23.946578803456763,26.4926641145717,28.458373591364406
14,15,30.599162653144276,32.86065027680297,28.91235050202182,30.070495465147722
15,16,36.69279189574279,32.26301516323152,34.27821497973558,33.26214781761631
16,17,27.7391962596767,33.65285376009099,33.496939285613735,33.57520289711309
17,18,31.552849039435554,36.64921797237076,31.920223410159885,27.40045048172261
18,19,34.285832818413716,36.624730057444104,32.37314826383715,36.2930957605784
19,20,39.464229391938574,37.1856491898515,34.70054059024982,37.18816628160465
