,Days,Open,High,Low,Close
0,1,1.0362569241722828,1.3702942814542427,1.7829012271727056,1.8612292408833735
1,2,2.1766000577368367,2.4593134759637763,2.547963318687487,3.0586073338457744
2,3,3.1641597035551468,3.285358611365465,3.3428135736743148,3.607676383306882
3,4,3.584958764969206,4.22913929728371,3.803402997494228,4.016088034139721
4,5,4.2337325714016885,4.277390499781835,4.627752727122734,4.8771809665376455
5,6,4.463072297746559,4.819694277136361,5.193102932304812,5.032227049832848
6,7,5.405105412892907,5.023728719018525,5.6636470812597395,5.771142336212732
7,8,5.620905244706329,5.698281647857667,5.623433659263173,5.904110173411873
8,9,6.247749263433579,5.658484576560835,5.675735092207085,5.601231668997919
9,10,6.385053400932495,6.310000372184375,6.244482392887051,5.8745249522870635
10,11,7.053425338727139,6.324642147797442,6.365185847568995,5.901669426492919
11,12,6.406171671658783,6.449151971358552,6.888180275950925,7.437312445754242
12,13,5.758874816175123,6.3075279353838765,7.167686843631245,6.53211190368263
13,14,6.818334486134767,6.854508858384979,8.190685313070565,7.467825596473311
14,15,7.447011542967367,7.097383745594326,7.41265960153952,6.89073832274147
15,16,7.228743412019097,7.408230244943028,7.52893646626906,7.292065636988282
16,17,7.568586952367267,7.341186003729823,8.462941096623428,8.683482905651069
17,18,8.143986333036974,7.956133309450422,8.411497550312113,8.126929830308292
18,19,7.12851023737797,8.400642132191015,8.455711011880181,8.504869285266885
19,20,8.745913257322169,8.179212509364962,8.174845981844175,9.739675281918887
