,Days,Open,High,Low,Close
0,1,4.089289650647114,6.044603649593297,5.6711075151115695,5.855174501388329
1,2,7.25011609765568,7.409725830157693,8.665195679716573,8.032013311832575
2,3,9.728191059955716,11.080208779334981,12.010996871868015,10.668320455981913
3,4,12.24111915577276,12.165113271975192,11.264443683972374,12.254369996277727
4,5,12.622390975962663,15.228057263345608,15.1440742072788,14.815931899291733
5,6,14.384596744676069,15.74372020415029,15.25270726073431,16.74330134327718
6,7,14.686319027554685,16.529203778107448,14.917618301342634,15.863328249741608
7,8,15.508117643137687,16.57458415904461,15.548062211297871,17.872355761898117
8,9,16.29012567374422,18.212092346455737,18.37088761784637,18.529411613768726
9,10,18.1369988442262,22.02781414947062,16.350676493687317,17.97507098882423
10,11,21.330443839397184,18.616390686220118,18.900178741092873,19.05477163343304
11,12,19.4900732700866,19.96753016376689,19.00288191005809,18.886322487489647
12,13,23.260346878842704,21.21783106468592,22.136820084990436,17.668136425445685
13,14,21.1142140868899,18.50824161782619,20.925488552002918,24.323154907711046
14,15,18.194695295876965,22.46302078790709,22.842150438252222,20.58529506268949
15,16,18.87799816507881,25.545717131441865,23.279693408277076,19.998598949128453
16,17,21.850978169380006,26.353491904221272,22.283833960482276,23.987425171799153
17,18,21.530755128539035,21.704337206741393,22.44838539549622,22.98809939891067
18,19,23.164456881960152,22.155074160098145,25.048082577894313,26.151467727771223
19,20,25.029146518284357,22.811715577676587,29.195342855400284,25.469767026832802
