,Days,Open,High,Low,Close
0,1,4.48266710508379,7.725132627227864,7.915489010721827,8.036843223719105
1,2,15.86021522680793,10.82613022737407,11.889651550182707,10.617893880712549
2,3,17.307454935674425,15.854059756951553,16.61458496157743,17.80867859504211
3,4,16.155446229044685,12.566866645058601,21.35441126411363,23.503110761998887
4,5,21.638522293431,26.082750946858923,18.443595217386072,21.214772161723015
5,6,21.340909497651943,18.889979641388422,24.79871401254688,16.31045021078811
6,7,21.846183917476047,22.58216026658091,22.701820317383284,18.71041997408319
7,8,23.760190118316473,20.5840772382499,20.05012998500554,22.22804586348525
8,9,25.429907501683015,24.690795917167826,19.510849354086034,34.1436959385917
9,10,24.989802046038914,32.67070024606974,24.952761892654102,18.02139049003032
10,11,34.65344122232441,20.84669067620552,35.71623775368267,32.028179442787106
11,12,34.08139744566438,24.615074403804257,28.869128118334356,28.932096181455424
12,13,28.088703966673695,22.137676791768822,25.516960202682657,28.516718918381006
13,14,27.533022968765593,25.288194478366297,33.259529705351234,21.2862241340089
14,15,25.631705409203633,26.674698993551427,20.361224794975325,29.665384060279393
15,16,35.58483391228413,27.16049695489172,32.55698816714761,39.20465077493786
16,17,33.53573032764776,32.240550784206505,28.052560030321327,39.68857000432631
17,18,27.88611010916165,18.534569502639236,29.29033022078305,25.281443001620875
18,19,27.21010903337779,34.051324851890435,34.08952969917546,31.2456663602638
19,20,26.65303432567422,39.89006741491741,28.591557121290258,26.927556911772047
