,Days,Open,High,Low,Close
0,1,0.8311623648784585,1.0201709208368863,1.0388900152957752,1.3819015772169831
1,2,1.5428974057970926,1.534885270187867,1.5541681148892323,1.9066906864221789
2,3,2.0125564979342196,1.8431674927521455,2.189704737580121,2.3657360675922314
3,4,2.499022420797033,2.457288316763698,2.549398521154636,2.5593522391406442
4,5,2.878874872957228,2.6516011761611544,3.1558662395428208,3.2142650711583567
5,6,3.047416085976078,2.9515777650162076,3.5803819625623796,3.2903890273797582
6,7,3.133104193997965,3.4165484576099927,3.3830066310393447,3.6830913400895957
7,8,3.757777393315378,3.4561086799410705,4.083518991498668,3.705331853474259
8,9,3.935605538467821,3.871546703116202,3.8988325761674902,3.981352010680638
9,10,4.242204719158893,3.986153149045153,4.249573209113667,4.049769136349066
10,11,4.165044403248174,4.3300563205245926,4.707244811470489,4.555650548252094
11,12,4.496040838088663,4.550294449627593,4.789742385533074,4.436025353238055
12,13,4.910326086688779,4.463327497893515,5.304946169539689,4.726111045665702
13,14,5.174787422491233,4.938315462361927,5.052443429375727,4.9569387790006365
14,15,5.20496133303749,5.069632479375169,5.528768560952672,5.169106073135804
15,16,5.488447697931456,5.265313850389086,5.4479950276505775,5.547536050477462
16,17,5.724152442779785,5.226195852046353,5.466384898210193,6.013569965382553
17,18,5.591578723628484,5.580997913650274,5.959280202975087,5.885893954661158
18,19,5.918579199462932,5.708265561456522,5.721552224377668,6.095633024151732
19,20,6.435388186129247,5.78908798994323,6.09590277166806,5.656991381278996
