,Days,Open,High,Low,Close
0,1,1.1250166391685927,1.1767395363620439,1.4432619428747842,1.7465811241230997
1,2,2.117741723009792,2.1037059480864384,2.1970063740647165,2.2828312522950847
2,3,2.6610224293945333,2.846284257468241,2.99413710427862,2.8450996811580476
3,4,3.0678063100509623,3.2026083578141904,3.3284207382684636,3.168867939014134
4,5,3.4538935345627277,3.4614897229883352,3.9513799437465913,3.707669592616732
5,6,3.763210480524474,3.971402820233238,3.9967906456254565,4.104204709977142
6,7,3.990681003583956,4.634697732005261,4.435299049137297,4.506600145495757
7,8,4.662497270277102,4.421331370250066,4.799093592504909,4.647167084205082
8,9,4.587606225073966,4.705945110213031,4.968290036965429,4.91791230445386
9,10,5.125201644167191,5.042665522185893,5.02686344209622,5.307587370449651
10,11,5.619430917153,5.296253893554195,5.384884583091909,5.182131970685667
11,12,5.468429870300896,6.14613380706911,5.723557002209495,5.502572766870062
12,13,5.771603079188781,5.971747551875536,6.12449341768433,5.892301089753192
13,14,6.673160491798601,5.8975860540593015,6.103190980566278,6.049616956341985
14,15,6.24199831600683,6.240997840838255,7.028406016703704,6.410221948311371
15,16,6.481870684781416,6.299037703219939,6.871207843298768,6.786965912874163
16,17,6.609789538227223,7.159211443162428,6.976285446417646,6.076803207738828
17,18,6.9538727464196075,7.351772584042998,7.651061535669879,7.00283674354752
18,19,6.733597786310606,6.632152757754131,7.35192534544785,7.235409699523228
19,20,7.73639701300213,7.5673025967998795,7.57172944368241,7.330130949899349
