,Days,Open,High,Low,Close
0,1,1.396845333361316,2.0393167333239255,2.1899038782500666,2.694463764591417
1,2,3.255056648018147,3.2849019771319035,4.422882788533615,3.9897240925451087
2,3,4.015759834949279,4.609800507923641,4.964784770837536,5.380770533770605
3,4,5.2651394126503925,5.948370159175881,6.636968189459628,5.988834986324596
4,5,6.5014059308551815,6.500633687894183,7.304856154394535,7.374162404493658
5,6,7.4008993326412975,7.2262652536660745,7.211829513269932,7.5938298834176186
6,7,8.15565531645767,8.037111491289155,9.3039619319016,7.432364832696742
7,8,9.047743047733919,8.728086951721956,9.403394917781286,9.354958550837754
8,9,8.387667837499908,9.177692006812482,10.182077273796006,10.483778448056077
9,10,9.153803010557755,9.424790788095928,10.831704940243968,10.288102575293557
10,11,10.545491230609208,10.092418828043133,11.219092067500208,9.82397034548755
11,12,10.78146511394279,9.091282180946823,12.278047956397122,10.650195231282252
12,13,12.01673962768285,11.492044940493216,12.420234974243664,10.573830134487734
13,14,11.19699803949838,10.904163091201518,11.212540476488027,12.766404400865866
14,15,11.400163748917713,11.152218400329497,12.817788241361633,12.26637754210606
15,16,12.866364227678341,12.93635035181704,14.093302515460802,12.629533063016817
16,17,11.61385693424021,12.402298402038685,13.298801367474729,12.837069068410603
17,18,12.790027379170768,13.9960558618362,14.743508450434636,12.761632899374945
18,19,13.76899615472296,13.774136296173692,13.501557527344334,12.771825280083796
19,20,14.784398979917466,13.513676724599087,14.32768605633179,14.564953603303593
