,Date,Open,High,Low,Close
0,2021-04-15,2265.4388674700504,2283.931251215744,2253.58921259031,2268.4034069838194
1,2021-04-16,2266.1462118864674,2287.382510451751,2254.908671703107,2274.2833742602875
2,2021-04-19,2270.569272005074,2292.96159095219,2256.221729225551,2275.3578680644123
3,2021-04-20,2276.6784780364833,2296.762108557037,2262.93698361674,2279.956459075586
4,2021-04-21,2278.3162409166644,2300.6435562573124,2265.4832539504414,2283.685690924888
5,2021-04-22,2284.8506257238278,2304.2006625010094,2266.392469736431,2286.1437340574766
6,2021-04-23,2278.859647270112,2301.3642455790955,2263.4378154741394,2281.5617509333597
7,2021-04-26,2278.164039927353,2300.470898369826,2260.1563378477304,2281.5154642216107
8,2021-04-27,2278.89441903866,2304.029498328997,2260.879557795516,2284.1027981935035
9,2021-04-28,2278.4270294032085,2303.7254180295513,2264.253943710519,2285.573838126109
10,2021-04-29,2280.843347432812,2303.489994686336,2260.643347581533,2281.727410797179
11,2021-04-30,2276.352999754215,2301.6155852643533,2257.873932545429,2280.8899007847444
12,2021-05-03,2281.700121070283,2306.064026695456,2261.2096780858556,2283.407551818717
13,2021-05-04,2276.7062291760362,2301.2497679467306,2256.907346405202,2280.1717684478836
14,2021-05-05,2275.0009445612804,2300.9612425734813,2256.1543722291008,2279.0671695999977
15,2021-05-06,2272.289653862038,2299.5616013333215,2250.9480381793405,2275.5143947594684
16,2021-05-07,2269.501096429727,2297.183912990808,2248.154303807303,2273.410360970006
17,2021-05-10,2266.464067744924,2288.012190398576,2242.293317891169,2265.13230171589
18,2021-05-11,2260.5795915100625,2283.8910586732327,2234.3814496868386,2258.212283753145
19,2021-05-12,2256.397419164494,2283.9807577490956,2236.3459154181196,2263.69125848331
