,Days,Open,High,Low,Close
0,1,1.1429926794054732,1.9721229092478219,1.9991746937162658,2.73713440907187
1,2,2.592848120600302,3.2350992477004907,3.3749167670184126,3.9121852367060113
2,3,4.087846560685955,3.80482466829948,4.123235919315251,4.693831583704303
3,4,5.340193234225941,5.092880044842192,6.135816268190326,5.6900436011966065
4,5,5.858368173127669,5.993254571081855,6.554700917831783,5.922724649322991
5,6,6.60921631198225,6.766744349799184,7.307381064059527,6.732478843805854
6,7,7.0839987754475615,7.002059966671781,7.600713121863236,7.50295983141572
7,8,8.166684345742674,7.9061452893175295,7.048735043236723,7.560518683457744
8,9,7.147536612751203,8.404235799082,8.272580420729405,8.554071389862512
9,10,8.465877170882987,8.28357239929795,9.104303693732481,8.341593091961089
10,11,9.160180841172446,9.214379536205207,9.763055142725456,8.832245952319353
11,12,9.464969399836784,9.378300085027998,9.771327222811495,10.340432210306002
12,13,10.412310938202587,9.709646295109907,10.342412148032858,10.797816264833706
13,14,10.33945887888048,9.668352489288143,11.080674993510144,10.982351824006637
14,15,11.40253988953709,11.691321162828391,12.466989497044427,12.03957048561275
15,16,12.628825637267969,11.36264084633594,12.12534478313305,12.55921800008859
16,17,12.84750174126389,11.517503222965678,12.531282785670939,13.293411921843383
17,18,13.324777618152531,12.830407411717724,14.26160729254761,13.460725549500337
18,19,13.54554705298489,14.153204388657604,14.678110963160366,13.073462679715185
19,20,13.681124479261374,14.882020696059689,13.891201508906384,14.28033588810078
