,Days,Open,High,Low,Close
0,1,0.7720740527272412,0.9070298820280372,1.2223105254594282,1.2932828612186549
1,2,1.6276353484131374,1.7297950148665313,2.024281313008781,2.0486453550142647
2,3,2.046096263209703,2.1050568399776046,2.4108430877941025,2.2919301057675865
3,4,2.4487924322377457,2.4123448170507333,2.512123242454028,2.5994188862535452
4,5,2.3914222032651193,2.8750182974989036,3.2190235818066566,2.8175264529952573
5,6,2.8514751038331396,3.2448163603967703,3.3880301172846083,3.152357273658779
6,7,3.31955427874176,3.3033483436171216,3.7359542055825963,3.201942849927844
7,8,3.773612438616867,3.6579901821253946,4.190348375775904,3.965458435418761
8,9,3.716259609177253,3.8080828816315893,3.902678621723801,4.0705809364219725
9,10,4.062512390386012,4.509551821407287,4.63968917685984,4.317020214900981
10,11,4.608537667957794,4.415758303759733,4.974603563693898,4.424470417228641
11,12,4.656927817873074,4.5721282857402965,4.759627888273633,4.649734088362537
12,13,5.178937041836528,5.0430380795046705,5.127629361519878,4.69623453697425
13,14,4.946928842880237,5.367323849719076,5.689160629203935,5.3318415629990215
14,15,5.3181262689387125,5.2201830849565285,5.486811917709402,5.379593476183923
15,16,5.546805295126954,5.116722023520606,5.526743400089795,5.960219637734084
16,17,6.346702847617655,5.8282364887865326,6.2885086363381335,5.639139874849997
17,18,5.939126068647892,5.796180072082433,5.967393976532676,5.760630397842358
18,19,6.2358649024788955,6.182754706391263,6.358938759073859,7.03246218357135
19,20,6.46403505942605,5.969320509791073,6.177416747564105,6.982783953898731
