,Days,Open,High,Low,Close
0,1,0.913588130358114,1.0642922538550061,1.4360907618160161,1.3422091437940573
1,2,1.7483513888267657,1.9523312135227764,2.2418752514011966,2.3153814249354285
2,3,2.318715811455757,2.57923856178047,2.6575797628059714,2.8764416793743237
3,4,2.873043920302634,3.1289719905212556,3.489317506200496,2.862891554465273
4,5,3.297901634500462,3.4106031944308457,3.466074910892852,3.5999027928265104
5,6,3.527875996251687,3.7215606282302707,4.128841346163486,4.12375428860152
6,7,3.827943584569811,4.040993334128815,4.4801005532172535,4.264768277281588
7,8,4.233593356596216,4.207447142542995,5.086433073956669,4.522361806924482
8,9,4.450634482462163,4.060185136806551,4.992026791165542,4.869012135089901
9,10,4.981401141098393,4.249439559863098,5.463824288068329,5.116912651712496
10,11,5.007628978011935,5.0877486715107825,5.48763833121662,5.129035073881279
11,12,5.239616223150847,5.507458115700593,5.805761881473907,5.4079828832358166
12,13,6.146103850483319,5.068664938078597,6.507718380948873,5.8841086300284315
13,14,5.487939191823067,5.698087634770278,6.263708153879149,6.17978792177754
14,15,6.562205271224023,5.935383239959373,7.000111435342616,5.945981021228262
15,16,6.640267458593936,6.567440404239934,6.60632279267728,6.730291207906621
16,17,6.47159994598384,6.62366548846873,6.9059391251880395,7.092079827177164
17,18,7.129617440157422,7.183868679942261,7.00167398967286,6.428104017156443
18,19,6.963275896124243,6.992541020938253,7.083511701176515,7.2901806167050145
19,20,7.49856494889355,7.288721009577809,7.912658934581135,7.808486461090187
