,Days,Open,High,Low,Close
0,1,3.095381611834635,3.500685920179676,3.456955110591464,4.154925450832397
1,2,6.018433471821523,6.6044861796419845,6.1876565122422384,7.734826425919698
2,3,9.017867868866466,8.117250135472743,6.899597659516113,8.687897517732758
3,4,9.460285016709813,11.115362699669687,10.350664401363826,10.214657419284501
4,5,11.090236828002912,10.472058579010413,8.757280761515595,9.936945012639752
5,6,10.252430542002834,11.514795872563155,10.7837652186625,10.955654608540662
6,7,10.875772190875258,13.103732009274347,14.948814635804228,10.910558043529377
7,8,13.36383138590944,13.774029503707956,11.948380283332156,14.738079300380216
8,9,15.150392336808636,15.965020756110178,13.895624149377328,15.300079913422216
9,10,12.54278414819896,16.541416665044352,12.523930562559512,11.865925102291223
10,11,15.66437907590698,15.66269559969954,13.86994356090162,13.80835640809099
11,12,20.523508980214196,19.86421796205579,15.534842293157606,19.74708118447576
12,13,15.471462820484737,15.175433500984456,15.400980758964177,20.510221770896823
13,14,21.1348073064016,20.608365337155078,16.84551256600639,18.43479056594935
14,15,19.618751048386038,17.166560242619212,16.83460276227168,19.266619426554346
15,16,20.75119396373327,24.789715308885786,19.315243011913566,19.333077654621633
16,17,18.90688834109589,18.262741816679252,18.419069181598736,20.04826760903568
17,18,20.545502512551742,21.325161682546668,20.767732794873368,19.130430583651734
18,19,21.56684875249428,20.313354934021405,23.22069366650149,24.45059719767215
19,20,20.342822604913575,17.610740719978946,25.292143014010964,23.237659770601823
