,Days,Open,High,Low,Close
0,1,2.6399599137334926,4.214461143328243,2.4684095450813386,3.6398703268566277
1,2,4.228480989261131,5.864145636491139,4.418582676271513,5.219985142198268
2,3,6.8763207505007315,8.886172837998618,5.893818191098427,6.740860707513666
3,4,7.551637889359755,8.75314231730215,6.178793152242226,8.258864813419423
4,5,8.706185026259874,9.468519693546309,7.598251315321952,8.503581710203216
5,6,10.238137896632672,10.768608230566453,8.04200781232516,9.406082530641669
6,7,9.703421464034179,11.465132528277955,9.785318055033969,11.23758336434458
7,8,10.471390140110117,11.467807222363364,11.535150524176752,13.439769626912577
8,9,12.712749704355563,13.296176894635652,11.52804272452161,11.423417495051673
9,10,14.001797331868568,13.298334973192064,11.312614477835359,12.481225058359835
10,11,13.662289839817781,14.984849154346309,11.92611193031798,12.748376369699967
11,12,14.03254435716015,15.285402830866028,13.74783678624719,12.0877692735656
12,13,16.056225074404626,16.35984693139213,13.28637938241528,16.790329253322327
13,14,15.754446670291902,16.337786447064936,13.26933353328349,16.613303771012227
14,15,15.427985420611735,17.72549322186063,14.691789397174983,14.747605080636673
15,16,16.158173177920606,19.41464669096585,14.55232499391215,14.383129306975267
16,17,14.707354999645283,17.627507434821766,15.199430203462526,16.277696681346953
17,18,15.954371268599218,16.453903312415353,18.39841392026449,14.206526849780778
18,19,16.27652987457407,16.21919563397583,13.999359333512347,15.529276801035087
19,20,15.933287926826688,19.039029939342534,14.920151293935906,15.798348228125255
