,Days,Open,High,Low,Close
0,1,2.504439549438334,3.7118257251525426,3.131956616204478,5.023676151346746
1,2,6.968779733068938,6.197631778050656,6.553243921371139,7.08698031440996
2,3,8.990626661487799,7.778802605010213,5.785737861853072,9.175779407922168
3,4,7.438862147039611,10.147280166493415,10.324712416329692,9.35724417972822
4,5,13.39247556705233,10.613414269179746,11.746456770780036,10.123639793367325
5,6,10.65355837050997,12.8945181776212,10.74080985963051,12.679087165509486
6,7,9.368907795327061,13.849391469301311,10.745740281661257,11.37996687858714
7,8,11.689632207332606,10.715366766854121,13.008317884406685,10.94234421355822
8,9,15.254178139352922,14.930982151668028,12.00474101383957,20.845569548650243
9,10,14.750276489925165,12.400458752891758,13.80846822002558,15.786112591124944
10,11,19.590400557280134,14.86143889212237,13.288106943534657,13.99789430057763
11,12,11.713528032097894,16.637678336093636,13.675710731213922,20.616944494297456
12,13,15.099149151445715,19.433126223893897,18.39329937847939,18.555975722150638
13,14,15.87555643174312,20.575368900548977,17.79212635059392,18.948631278931195
14,15,15.211166606316974,24.2511641010354,12.153013752874587,18.297224835343634
15,16,21.511969952923604,18.63054427017167,15.925204184595264,20.640612549093255
16,17,20.116239384068866,16.16001706495862,20.548983963357177,12.99402301613247
17,18,17.59683653647718,18.097828000770722,19.920964852201777,23.208679371849843
18,19,14.859724644544336,15.319132908150188,14.951396789982772,18.44217848942329
19,20,24.05937156206289,20.0042726746196,17.68465954393249,15.598785781406324
