,Days,Open,High,Low,Close
0,1,1.0666454538463277,1.1585033221949927,1.2717815681834201,1.3725573085551093
1,2,1.4650990052874844,1.7027874994746424,1.7541591687733422,1.7281621649921435
2,3,2.1690981678516295,2.1138117216889425,2.2980433564967755,2.2110675977849077
3,4,2.5129290540837834,2.494422658312497,2.691063801637171,2.3410303751027217
4,5,2.7450868439980156,2.70240010907653,2.9936007341529542,2.962657226702764
5,6,2.9227558983878787,3.4930796833481796,3.2147314783577334,3.328519508019639
6,7,3.2211826883705554,3.4675975349932364,3.5260076091398043,3.371803892606076
7,8,3.5430849985341313,3.739148150230023,3.5354367966669322,3.6953562358973495
8,9,3.9972419545069413,3.842590633190509,3.8571928576212766,4.284182956726483
9,10,4.183578583655008,4.113043871844031,4.4845064749270245,4.103743395193365
10,11,4.583257385521263,4.346639476417342,4.378629077160322,4.384035476287476
11,12,4.796859286737389,4.690480098746184,4.607016691425043,4.2694004820888365
12,13,4.6619815543080865,4.536147690881248,5.088596604621317,4.660422041157637
13,14,4.795436484911885,4.668326636416546,4.898441120853542,5.045243668093241
14,15,4.946930827238114,4.774826067762809,5.27192629079582,5.0283748455536905
15,16,5.161279916618447,5.336880910560657,5.5396274857838925,5.198937505885072
16,17,5.4973032063932665,5.903571481421354,5.3397272641865925,5.476085270912244
17,18,5.20381397164839,5.4544151034597945,5.753635496403732,5.788465086556973
18,19,5.781923393348006,5.711316906092982,5.883217944517943,5.837518866876999
19,20,5.752881936049543,6.034027269533531,6.159662651853371,5.67811974182135
