,Days,Open,High,Low,Close
0,1,0.8552274255816058,0.9538741752585629,1.2669131945573584,1.1014284569766837
1,2,1.5159686761570925,1.6457973146826705,1.4926641071139835,1.5527963026715494
2,3,2.0130222377750173,1.9923627815900662,1.9738668678866227,1.8552113981698581
3,4,2.3363711482655742,2.5639630741167534,2.6112596452078995,2.463479362842207
4,5,2.650509724007602,2.472947226096027,2.6425517044065745,2.891212670646156
5,6,3.159396143828975,2.9130785820077727,2.779667717130676,2.968278753851839
6,7,3.157345322851307,3.0573909096330283,3.3976799017570753,3.29240780837365
7,8,3.2146934705217616,3.4397852783586793,3.685146688958796,3.538431460099499
8,9,3.8969248953040996,3.53545319257061,3.696670483973399,3.1936272780400397
9,10,3.712928542889569,3.5664205704642935,3.920538864912218,3.646585455043994
10,11,4.234221167935699,4.1355302665086375,3.7158347510773786,3.86528295355946
11,12,3.97203275095657,3.9464263108790116,3.9093840590898887,4.099658679695669
12,13,4.221357962473389,4.059337961790566,4.329302874715721,3.9013771339740746
13,14,4.789691694265633,4.517743298286348,4.65522491830288,4.298269988744726
14,15,4.753936866729515,4.186644515122749,4.802976717576294,4.348653987890788
15,16,5.116142215446322,4.4498148062364935,4.571384380418676,4.874853672480617
16,17,4.648264270975409,4.734458400143635,4.079771920696971,4.520797118372141
17,18,4.87810402267635,4.7678095588393,4.5993938714060585,4.8327668454288055
18,19,5.478123344073168,5.172873323366585,5.320448538787361,4.918101328001213
19,20,5.082002054780183,5.319957384057389,4.7672627700782595,5.624220149941003
