,Date,Open,High,Low,Close
0,2021-08-09,43.733929549068804,45.15896022840216,42.765375729420924,44.16371450970334
1,2021-08-10,43.85474970817013,45.132627025475834,42.27019270999149,43.771026201626086
2,2021-08-11,43.582037730851,44.95153645399423,42.15643415162768,43.83739238301354
3,2021-08-12,43.51880141073838,44.845736476512,42.30586893106878,43.493571237837905
4,2021-08-13,43.780160932663335,45.06190318992529,42.41893893182106,43.98803109142678
5,2021-08-16,44.761306602906956,45.48257938824561,43.09731268682134,43.83586188218443
6,2021-08-17,44.25440521147913,45.777661867889044,42.52632127066879,44.22060675826622
7,2021-08-18,43.973270394756256,45.62276538442394,42.98940281588314,44.87185973168231
8,2021-08-19,45.14571741140256,46.14922371884653,43.31540231231982,44.327963912846656
9,2021-08-20,44.52874940144548,45.51728801464814,42.94051142259613,44.241211833381946
10,2021-08-23,44.30521052453217,45.621898453036835,43.380801844306774,44.49554265417533
11,2021-08-24,44.86332048074226,46.03736785232567,42.88219132560589,44.41751311697098
12,2021-08-25,44.45347006755705,45.85379600769972,42.83954268752107,44.57608043791326
13,2021-08-26,44.941336188242914,46.253415756318304,43.49044692310041,44.86655116555089
14,2021-08-27,44.97020816441369,46.21193861650112,43.471764287951075,44.799949231827966
15,2021-08-30,45.40974051380647,46.701448874828365,43.828027765177,45.275327898363486
16,2021-08-31,45.08054155138832,46.53877848524398,43.61837635547701,45.266582789494464
17,2021-09-01,45.3835047571,46.321676858799876,43.58987307379813,44.808275980200115
18,2021-09-02,44.38425962846338,45.905413522033065,43.25270955513773,44.648354646204595
19,2021-09-03,44.633605699326836,46.100311706783884,43.15111464311876,44.92417233034684
