,Days,Open,High,Low,Close
0,1,0.7405106851559865,1.028233390703304,1.0976229728949172,1.307984632029255
1,2,1.6297349390210092,1.741347643199804,1.8103173538142163,1.9372832492890955
2,3,1.869397509031775,2.3108048606603,2.399223584940597,2.4165422456243424
3,4,2.678944613201998,2.606381644341427,3.0961731872196214,2.8614281925942677
4,5,2.712280943724118,2.8976583001030183,3.1242578307087134,3.3189498789706713
5,6,3.414327706017257,3.1178982782136124,3.6013275544599113,3.7075083439765506
6,7,3.294987659832757,3.3268604870360887,3.711485298690719,3.625538549536398
7,8,3.6714651944969567,3.882785833928691,3.901943960758867,3.83915189882922
8,9,4.040099147779658,4.149389271149673,4.077011990089459,4.387698640105556
9,10,4.375400742740683,4.268141678530747,4.531088480256576,4.428105654032651
10,11,4.185809578296103,4.231805213133836,4.674306321676798,4.405019498922407
11,12,4.608901017888137,4.5635820145665535,5.04125668471696,4.697195500549121
12,13,5.216734095442514,4.327996225863096,4.600847683955671,4.994706478808463
13,14,5.110970562715685,5.058584339944575,5.512466654867894,4.793187725844231
14,15,5.190322915702909,5.555292875410865,4.887483614204479,5.367018384399093
15,16,5.756990246154098,5.496442375726095,5.461090383020785,5.517814618299916
16,17,5.148247892807237,5.226372696633916,5.6880787189935935,5.862525167773038
17,18,5.641372387303335,6.151213868161777,5.863884145085574,5.767963421511998
18,19,5.449847447200247,5.954122157821983,5.413874832661075,5.937291138407003
19,20,5.7244692798315615,6.1544705437608,6.652027990059486,6.070133990331173
