,Days,Open,High,Low,Close
0,1,0.7011972751304223,0.8351742210289599,0.9338377617319414,1.04689073548368
1,2,1.2261013137597057,1.3281876391918583,1.4109575444611342,1.4569076655395785
2,3,2.091967100648445,1.6770431750537493,1.7551303488255778,1.738733569061656
3,4,1.9368024017366474,2.0536127148012477,2.2165024422828696,2.0366738288615114
4,5,2.377220074857341,2.3924731753112964,2.4466674138971802,2.465979880916059
5,6,2.4047273397457247,2.54875964412098,2.5033196106809332,3.1120452733698594
6,7,2.9923048304153728,2.880491860378039,2.6021742809006096,2.8991850238036228
7,8,2.9687107434381073,2.8435006437687655,3.0069581259067997,2.814278850794515
8,9,3.4413675635250565,3.058316287077972,3.368385409990824,3.0830409306650504
9,10,3.205933415334405,3.2739333660328507,3.719535473387161,3.2445849581317066
10,11,3.437922934133506,3.4153364559514605,3.544387300591297,3.5751672707793674
11,12,3.332309209843027,3.6276254695138914,3.9987706886106245,3.6770899396279035
12,13,3.967704521620519,4.0160827925508364,4.199323875669909,3.9453827603766345
13,14,3.9781674301523844,4.401639168207757,4.4910732887918545,4.216603735423467
14,15,3.9610727870199987,4.173850247475553,4.106712365685468,4.229290652400255
15,16,4.428163407331529,4.305285281849584,4.455828545605937,4.304174956496096
16,17,4.360609195941941,4.73422857223751,4.642718231281601,4.771802678950803
17,18,4.673561804329446,4.51119052079691,4.765122982772832,4.588624425862202
18,19,4.617529870489286,5.166602552938764,4.9876005553761456,4.696983152318593
19,20,5.222843070514031,4.843642202110295,4.912510681578375,4.730121149930394
