,Date,Open,High,Low,Close
0,2021-08-09,5.658113615156152,5.994511921829209,5.428284132108086,5.728654973683382
1,2021-08-10,5.640249752391798,5.725997532011004,5.486788801702242,5.530780399559992
2,2021-08-11,5.5420981319537,5.7858416601567235,5.362968451408851,5.580173875940516
3,2021-08-12,5.685733485107691,5.572694062328138,5.5530479403317266,5.400456888549304
4,2021-08-13,5.377495143183838,5.627536808095481,5.323095765626157,5.557367837686982
5,2021-08-16,5.4515285383392404,5.513904123756141,5.354156643610998,5.435212255155146
6,2021-08-17,5.672642159542259,5.860328957092802,5.56252645682281,5.627051428197967
7,2021-08-18,5.726037274892072,5.960747352578032,5.547598106882728,5.756845792467134
8,2021-08-19,5.789014554455807,5.9253836192470715,5.690272560284188,5.802256978146141
9,2021-08-20,5.834549458848766,6.093992305742605,5.821483728552397,6.039264972222581
10,2021-08-23,6.082051327426482,6.16923548758953,5.969350874033047,5.9437841535287586
11,2021-08-24,5.946325184049505,6.053898364001396,5.768759686552729,5.834422701777034
12,2021-08-25,5.849414650987979,6.0304780308781,5.616350811519229,5.8215036401629074
13,2021-08-26,5.9102997911492325,6.060972197133991,5.696857452211727,5.85819622388037
14,2021-08-27,5.8735006159916505,6.089121531146363,5.769781406535573,5.882537943600903
15,2021-08-30,6.032887563849765,6.291388841199172,5.950058165955421,6.195901399324825
16,2021-08-31,6.307694430587397,6.583051868595864,6.203642463120971,6.458204710070083
17,2021-09-01,6.57155531457307,6.759209784483868,6.266780896508535,6.4461176847547685
18,2021-09-02,6.552444956396239,6.778937588639987,6.212583772801464,6.456418697941873
19,2021-09-03,6.533051255198265,6.719392099934495,6.244062111370469,6.375334541214023
