,Days,Open,High,Low,Close
0,1,0.714590822808964,0.8044170006963155,0.8858173144272048,1.2501989759565701
1,2,1.3887657813618677,1.5202896156182972,1.5221399002762135,1.7326417136324646
2,3,1.6967514352452684,1.68936220661491,2.064252782214354,1.9200464610308476
3,4,2.3710660748939265,2.1337146082348735,2.4639584877088625,2.3465901934883764
4,5,2.5782626625474934,2.4670847428867684,2.6163118962404184,2.535218026330784
5,6,2.5990626059569752,2.533236412967963,2.555813883872009,2.7439604129962296
6,7,3.064460282865069,2.8417978362540377,3.260081735270354,2.7545310395681426
7,8,2.9031329561993875,3.013634655862884,3.1066512357437763,3.0750010644819152
8,9,3.422153803027522,3.332801122513514,3.560275285206617,3.60044824578112
9,10,3.493558198574355,3.1636357127982007,3.7199460698780893,3.566234954398841
10,11,3.4585076463136426,3.5674379812697405,3.544243625279258,3.710113202538227
11,12,3.8384330191040865,3.8736497175607596,3.6737781773575593,3.8680753004004313
12,13,3.847872257459959,4.0536470589078455,4.401476752137606,3.8999932137215763
13,14,4.127124365773327,3.9105244082654114,4.298989513269437,4.2295555051489595
14,15,4.5841251597421016,3.8744635849131552,4.138280767483433,4.279500638123064
15,16,3.941331359257562,4.13379084060579,4.573920405406675,4.375755060783812
16,17,4.34831061986235,4.645172461567425,4.283424375074805,4.338954830728146
17,18,4.568661374702282,4.0831975445460165,4.886788853028951,4.899868064009194
18,19,4.810147706562028,4.650908911288857,4.6679565354453745,4.805079007516837
19,20,4.632995133828198,5.011639045154462,5.690650424080413,4.973574716867427
