,Days,Open,High,Low,Close
0,1,0.876220978839807,0.9569357781780575,1.0373183175207252,1.0925284921385938
1,2,1.512672042900231,1.4211733040322498,1.572522638500184,1.6052914031451426
2,3,1.7778474930953108,1.971470258725758,1.9614118169926413,1.920640347521927
3,4,2.070923876152759,2.199358818351943,2.2530232451171353,2.5224504834154016
4,5,2.389514358265498,2.3530797038560722,2.7233413744889514,2.416508268118534
5,6,2.691758275148124,2.880489042122472,2.759349707792441,2.6844784834356337
6,7,2.881961102199284,2.8993492845290922,3.1413282305001284,2.9597050664346556
7,8,3.256452649469428,3.2689743901531214,3.3060184157893895,3.197934259353191
8,9,3.288014560539865,3.350218764552969,3.4088241061617683,3.5940526147392626
9,10,3.5358285505038385,3.6394425797587013,3.659133868365039,3.629954667398307
10,11,3.683562981605839,3.58441147326532,3.801858375607173,3.767901236989335
11,12,3.86273032220493,3.5526173040551035,4.235234743420227,3.638082265410607
12,13,3.76866431108888,4.263867092836982,4.206286364143251,3.928157362684485
13,14,4.270219138632346,4.067836754272826,4.3247552567304455,4.057541891982879
14,15,4.191129496767607,4.272367490536906,4.387611483356879,4.233387328112832
15,16,4.026002647079443,4.606199905040512,4.651113895819009,4.388649411898214
16,17,4.371611332556742,4.6132865738620135,4.407685829954,4.575248522569862
17,18,4.743264182511385,4.61242440597297,4.647100428338321,4.812734807273991
18,19,5.302996985229128,4.627794122731534,5.015716913246266,4.982154148715077
19,20,5.1315031631410095,5.211312274674271,4.964391032401212,4.959020751296935
